RE	best_category	fraction
SpSB	GTACAA_132_CTCCGA_195	0.00023468656006730743
AApA	GTACAA_132_CTCCGA_228	0.0011587485515643105
AApB	GTACAA_132_CTCCGA_228	0.9630674651285158
AApL	GTACAA_132_CTCCGA_228	0.9673738232085392
AApS	GTACAA_132_CTCCGA_228	0.9444521246203694
AApp	GTACAA_132_CTCCGA_228	0.9434129401150707
ABpp	GTACAA_132_CTCCGA_228	0.0005164340558308229
ALpB	GTACAA_132_CTCCGA_228	0.0033977140125089206
BApB	GTACAA_132_CTCCGA_228	0.7760974115768251
BApL	GTACAA_132_CTCCGA_228	0.4891573474534743
BApS	GTACAA_132_CTCCGA_228	0.4578602684885926
BApp	GTACAA_132_CTCCGA_228	0.683816505607471
BBpB	GTACAA_132_CTCCGA_228	0.0004
BBpS	GTACAA_132_CTCCGA_228	0.0007485765759982024
BLpB	GTACAA_132_CTCCGA_228	0.0009070458581218633
BLpp	GTACAA_132_CTCCGA_228	0.0008361939446959036
BSpB	GTACAA_132_CTCCGA_228	0.0008290838208299738
BSpS	GTACAA_132_CTCCGA_228	0.00046904315196998124
BSpp	GTACAA_132_CTCCGA_228	0.0007267441860465116
BppB	GTACAA_132_CTCCGA_228	0.0011302371116334025
LApB	GTACAA_132_CTCCGA_228	0.6407941184976226
LApL	GTACAA_132_CTCCGA_228	0.44467379677394414
LApS	GTACAA_132_CTCCGA_228	0.410168828092641
LApp	GTACAA_132_CTCCGA_228	0.47673467480204995
LLpB	GTACAA_132_CTCCGA_228	0.00039125535271579897
SApB	GTACAA_132_CTCCGA_228	0.506687731458781
SApL	GTACAA_132_CTCCGA_228	0.25627810029588116
SApS	GTACAA_132_CTCCGA_228	0.2397565315210535
SApp	GTACAA_132_CTCCGA_228	0.3727377282597417
SBpB	GTACAA_132_CTCCGA_228	0.0008836820699342663
SBpS	GTACAA_132_CTCCGA_228	0.0002729257641921397
SLpL	GTACAA_132_CTCCGA_228	0.00019615535504119262
SSpB	GTACAA_132_CTCCGA_228	0.0002035002035002035
SSpL	GTACAA_132_CTCCGA_228	0.00013234515616728428
SSpp	GTACAA_132_CTCCGA_228	0.0006525385016474977
pApB	GTACAA_132_CTCCGA_228	0.8167405649531667
pApL	GTACAA_132_CTCCGA_228	0.46344283852435764
pApS	GTACAA_132_CTCCGA_228	0.4853554882066844
pApp	GTACAA_132_CTCCGA_228	0.6405233751942471
pBpB	GTACAA_132_CTCCGA_228	0.0009337822825559839
pppB	GTACAA_132_CTCCGA_228	0.0015528044691642984
AAAp	GTACAA_132_CTCCGA_261	0.978592247551388
AABp	GTACAA_132_CTCCGA_261	0.0006875188052622527
AALp	GTACAA_132_CTCCGA_261	0.0012893606872424036
AASp	GTACAA_132_CTCCGA_261	0.0010233080858939917
AApp	GTACAA_132_CTCCGA_261	0.0006332041221078842
ABAp	GTACAA_132_CTCCGA_261	0.9559095146678505
ABBp	GTACAA_132_CTCCGA_261	0.0018695014662756598
ABLp	GTACAA_132_CTCCGA_261	0.0017792142588176226
ABSp	GTACAA_132_CTCCGA_261	0.0030786733246907986
ABpp	GTACAA_132_CTCCGA_261	0.0014325511713292926
ALAp	GTACAA_132_CTCCGA_261	0.9471094086670593
ALLp	GTACAA_132_CTCCGA_261	0.0014415626784112226
ALpp	GTACAA_132_CTCCGA_261	0.0028403327246906067
ASAp	GTACAA_132_CTCCGA_261	0.9377217252048815
ASBp	GTACAA_132_CTCCGA_261	0.0026650675537189007
ASLp	GTACAA_132_CTCCGA_261	0.0005690584679156236
ASpp	GTACAA_132_CTCCGA_261	0.001077672673126064
ApAp	GTACAA_132_CTCCGA_261	0.9519062055141244
ApBp	GTACAA_132_CTCCGA_261	0.0018004125569619288
ApLp	GTACAA_132_CTCCGA_261	0.0005241542396946642
ApSp	GTACAA_132_CTCCGA_261	0.0004911591355599214
Appp	GTACAA_132_CTCCGA_261	0.004155768171806167
BAAp	GTACAA_132_CTCCGA_261	0.9464539318700038
BABp	GTACAA_132_CTCCGA_261	0.0008806712214645912
BALp	GTACAA_132_CTCCGA_261	0.0014237033663972959
BASp	GTACAA_132_CTCCGA_261	0.003319554687698121
BApp	GTACAA_132_CTCCGA_261	0.00046924950014502764
BBAp	GTACAA_132_CTCCGA_261	0.49537125907984353
BBBp	GTACAA_132_CTCCGA_261	0.004707784125383075
BBLp	GTACAA_132_CTCCGA_261	0.0016705893486204412
BBSp	GTACAA_132_CTCCGA_261	0.0006097560975609756
BBpp	GTACAA_132_CTCCGA_261	0.0018653130700555045
BLAp	GTACAA_132_CTCCGA_261	0.3347923976127972
BLBp	GTACAA_132_CTCCGA_261	0.004669249893153602
BLSp	GTACAA_132_CTCCGA_261	0.002182128517771569
BLpp	GTACAA_132_CTCCGA_261	0.0008612421098990747
BSAp	GTACAA_132_CTCCGA_261	0.5909785784382411
BSBp	GTACAA_132_CTCCGA_261	0.0011782518112009692
BSSp	GTACAA_132_CTCCGA_261	0.0020400251080013292
BpAp	GTACAA_132_CTCCGA_261	0.4886485927818339
BpBp	GTACAA_132_CTCCGA_261	0.0024773382720245296
BpLp	GTACAA_132_CTCCGA_261	0.002404193468222457
BpSp	GTACAA_132_CTCCGA_261	0.00020308692120227456
Bppp	GTACAA_132_CTCCGA_261	0.0022065131475858773
LAAp	GTACAA_132_CTCCGA_261	0.8495424227142713
LABp	GTACAA_132_CTCCGA_261	0.0011526287828328196
LALp	GTACAA_132_CTCCGA_261	0.0007394592046490781
LApp	GTACAA_132_CTCCGA_261	0.0006948554150451765
LBAp	GTACAA_132_CTCCGA_261	0.26747848322514045
LBLp	GTACAA_132_CTCCGA_261	0.0010446676888316928
LBSp	GTACAA_132_CTCCGA_261	0.0020796353015186944
LBpp	GTACAA_132_CTCCGA_261	0.0022936117539432183
LLAp	GTACAA_132_CTCCGA_261	0.2008970625885383
LLSp	GTACAA_132_CTCCGA_261	0.004003150846699891
LLpp	GTACAA_132_CTCCGA_261	0.0007668711656441718
LSAp	GTACAA_132_CTCCGA_261	0.341633710772277
LSBp	GTACAA_132_CTCCGA_261	0.001503001931602197
LSLp	GTACAA_132_CTCCGA_261	0.0009244659955059992
LSSp	GTACAA_132_CTCCGA_261	0.0005649860400520306
LSpp	GTACAA_132_CTCCGA_261	0.001572876626752707
LpAp	GTACAA_132_CTCCGA_261	0.2183978280171079
LpBp	GTACAA_132_CTCCGA_261	0.001494988120881353
LpSp	GTACAA_132_CTCCGA_261	0.0035974408266935577
SAAp	GTACAA_132_CTCCGA_261	0.9166561572888163
SABp	GTACAA_132_CTCCGA_261	0.0019356995147895525
SBAp	GTACAA_132_CTCCGA_261	0.36363822484057096
SLAp	GTACAA_132_CTCCGA_261	0.24026000023650812
SLBp	GTACAA_132_CTCCGA_261	0.0005357408743657584
SLSp	GTACAA_132_CTCCGA_261	0.002208182656363315
SSAp	GTACAA_132_CTCCGA_261	0.17467509332106496
SSSp	GTACAA_132_CTCCGA_261	0.0012536553333794321
SSpp	GTACAA_132_CTCCGA_261	0.0005663624160018544
SpAp	GTACAA_132_CTCCGA_261	0.27099748789510525
SpBp	GTACAA_132_CTCCGA_261	0.0005461088441548508
SpLp	GTACAA_132_CTCCGA_261	0.0027635860475017484
pAAp	GTACAA_132_CTCCGA_261	0.004667129692911422
pABp	GTACAA_132_CTCCGA_261	0.0011980110406302272
pApp	GTACAA_132_CTCCGA_261	0.0007082793556585491
pBAp	GTACAA_132_CTCCGA_261	0.0730341524713787
pBLp	GTACAA_132_CTCCGA_261	0.0017840630798857037
pBSp	GTACAA_132_CTCCGA_261	0.001335580793346186
pBpp	GTACAA_132_CTCCGA_261	0.001116599007942638
pLAp	GTACAA_132_CTCCGA_261	0.17659962303311305
pLBp	GTACAA_132_CTCCGA_261	0.0030083286867075144
pLpp	GTACAA_132_CTCCGA_261	0.003454205568144634
pSAp	GTACAA_132_CTCCGA_261	0.4027143163314688
pSBp	GTACAA_132_CTCCGA_261	0.000502008032128514
pSLp	GTACAA_132_CTCCGA_261	0.0008145782496759666
pSSp	GTACAA_132_CTCCGA_261	0.00039603960396039607
ppAp	GTACAA_132_CTCCGA_261	0.06563594716637242
ppLp	GTACAA_132_CTCCGA_261	0.002428615217750112
pppp	GTACAA_132_CTCCGA_261	0.0026027325363033645
AAAA	GTACAA_132_CTCCGA_319	0.814930101313978
AABA	GTACAA_132_CTCCGA_319	0.31261067283198907
AALA	GTACAA_132_CTCCGA_319	0.5156528343881448
AASA	GTACAA_132_CTCCGA_319	0.4196039573631213
AApA	GTACAA_132_CTCCGA_319	0.7332768812151507
AApB	GTACAA_132_CTCCGA_319	0.00020412329046744235
ABAA	GTACAA_132_CTCCGA_319	0.6051232280732335
ABBA	GTACAA_132_CTCCGA_319	0.056669276755087546
ABLA	GTACAA_132_CTCCGA_319	0.04279253985504365
ABSA	GTACAA_132_CTCCGA_319	0.2862186883563497
ABpA	GTACAA_132_CTCCGA_319	0.3356012453363535
ALAA	GTACAA_132_CTCCGA_319	0.6096317885013537
ALBA	GTACAA_132_CTCCGA_319	0.016720634090810663
ALLA	GTACAA_132_CTCCGA_319	0.008493259604611659
ALSA	GTACAA_132_CTCCGA_319	0.10004184035004864
ALpA	GTACAA_132_CTCCGA_319	0.022581373093973345
ASAA	GTACAA_132_CTCCGA_319	0.5486322365429173
ASBA	GTACAA_132_CTCCGA_319	0.08665252673049241
ASLA	GTACAA_132_CTCCGA_319	0.1072259971450969
ASSA	GTACAA_132_CTCCGA_319	0.15319984006257842
ASpA	GTACAA_132_CTCCGA_319	0.08022813023865673
ApAA	GTACAA_132_CTCCGA_319	0.8127223962492067
ApBA	GTACAA_132_CTCCGA_319	0.11183409870909872
ApLA	GTACAA_132_CTCCGA_319	0.26629339371730926
ApSA	GTACAA_132_CTCCGA_319	0.17287569144902776
AppA	GTACAA_132_CTCCGA_319	0.06858404893774382
BAAA	GTACAA_132_CTCCGA_319	0.05300657999048676
BASA	GTACAA_132_CTCCGA_319	0.04597463072795695
BApA	GTACAA_132_CTCCGA_319	0.079443933936525
BBAA	GTACAA_132_CTCCGA_319	0.02539608727546916
BBSA	GTACAA_132_CTCCGA_319	0.007016370887954489
BSAA	GTACAA_132_CTCCGA_319	0.09516238928003634
BSSA	GTACAA_132_CTCCGA_319	0.0024148170243922283
LAAA	GTACAA_132_CTCCGA_319	0.1978747184492526
LALA	GTACAA_132_CTCCGA_319	0.10218176732614806
LASA	GTACAA_132_CTCCGA_319	0.008733624454148471
LApA	GTACAA_132_CTCCGA_319	0.09015515674561533
LSAA	GTACAA_132_CTCCGA_319	0.031002964769122066
LSSA	GTACAA_132_CTCCGA_319	0.0010683760683760685
SAAA	GTACAA_132_CTCCGA_319	0.3695365991252067
SABA	GTACAA_132_CTCCGA_319	0.04824308241907434
SALA	GTACAA_132_CTCCGA_319	0.08463351789796467
SASA	GTACAA_132_CTCCGA_319	0.11817741304985178
SApA	GTACAA_132_CTCCGA_319	0.1250075785149541
SBAA	GTACAA_132_CTCCGA_319	0.14826839826839827
SSAA	GTACAA_132_CTCCGA_319	0.038127435789078276
pSSA	GTACAA_132_CTCCGA_319	0.013825077707193018
AALS	GTACAA_132_GATCTA_239	0.002070393374741201
AALp	GTACAA_132_GATCTA_239	0.01058200674731509
AAAL	GTACAA_132_GATCTA_272	0.006809293765815505
LAAL	GTACAA_132_GATCTA_272	0.0013698630136986301
SAAL	GTACAA_132_GATCTA_272	0.01715435933504495
Dna2	GTACAA_132_TCGCAA_284	0.003703703703703704
ABBB	GTACAA_132_TTGCCA_214	0.0029253880143483174
ABLB	GTACAA_132_TTGCCA_214	0.02399920798644367
ABLL	GTACAA_132_TTGCCA_214	0.017521780368523667
ABLS	GTACAA_132_TTGCCA_214	0.04023586870101844
AABL	GTACAA_132_TTGCCA_247	8.64083278010206e-05
ALBB	GTACAA_132_TTGCCA_247	0.010677948630395086
ALBL	GTACAA_132_TTGCCA_247	0.0025977393406215075
ALBp	GTACAA_132_TTGCCA_247	0.0027272481186725135
ASBB	GTACAA_132_TTGCCA_247	0.09221728607363039
ASBL	GTACAA_132_TTGCCA_247	0.06780495437308416
ASBS	GTACAA_132_TTGCCA_247	0.0018552875695732839
ASBp	GTACAA_132_TTGCCA_247	0.04921322840062735
ApBL	GTACAA_132_TTGCCA_247	0.0017436088885872101
BSBL	GTACAA_132_TTGCCA_247	0.005205560850989362
AASB	GTACAA_132_TTGCCA_280	0.010094726561318112
6merx1	full_length	0.9856312276091579
6merx2	full_length	0.9961482781889048
6merx4	full_length	1.0
7mera1x1	full_length	0.9960325268797345
7mera1x2	full_length	0.9940566958419104
7mera1x4	full_length	0.9982334888284177
7merm8x1	full_length	0.9905841244880584
7merm8x2	full_length	0.9972305171281343
7merm8x4	full_length	1.0
7pcx1	full_length	0.9905431945805407
7pcx2	full_length	0.9737528522799537
7pcx4	full_length	1.0
AAAA	full_length	0.23084415584415582
AAAB	full_length	0.0038831850917383426
AAAL	full_length	0.13488187419932812
AAAS	full_length	0.036137057800652156
AAAp	full_length	0.012774860605184374
AABA	full_length	0.6378843766729614
AABB	full_length	0.008790140317139067
AABL	full_length	0.028608943832079285
AABS	full_length	0.02431203215931758
AABp	full_length	0.015778399410643375
AALA	full_length	0.4884547881371838
AALB	full_length	0.16915552529587619
AALL	full_length	0.14828153561751636
AALS	full_length	0.17742596348019762
AALp	full_length	0.16979388186112057
AASA	full_length	0.5999106746525091
AASB	full_length	0.1496974501498836
AASL	full_length	0.13142726867786952
AASS	full_length	0.12727431532418532
AASp	full_length	0.15194184360360252
AApA	full_length	0.24529650049835414
AApB	full_length	0.018963354167273072
AApL	full_length	0.03234195669141533
AApS	full_length	0.051859174190696466
AApp	full_length	0.0448686714722904
ABAA	full_length	0.3942502055107264
ABAB	full_length	0.017730505970347938
ABAL	full_length	0.3098740485243894
ABAS	full_length	0.257735054772953
ABAp	full_length	0.03484305340181236
ABBA	full_length	0.9536602205943097
ABBB	full_length	0.9871646676604134
ABBL	full_length	0.996811173339274
ABBS	full_length	0.9987179487179487
ABBp	full_length	0.997254403000067
ABLA	full_length	0.9665101576606829
ABLB	full_length	0.9652115252916019
ABLL	full_length	0.9884515931376605
ABLS	full_length	0.9856443876157219
ABLp	full_length	0.9977381358825538
ABSA	full_length	0.7099791723304296
ABSB	full_length	0.9984137354201786
ABSL	full_length	0.9996042695730518
ABSS	full_length	1.0
ABSp	full_length	0.9977212166042508
ABpA	full_length	0.8023809523809524
ABpB	full_length	0.9955747657360561
ABpL	full_length	0.9958665560203633
ABpS	full_length	0.9990770307137927
ABpp	full_length	0.9967709666504847
ALAA	full_length	0.39036821149864626
ALAB	full_length	0.0313457696398066
ALAL	full_length	0.37377267698041683
ALAS	full_length	0.12448677971932662
ALAp	full_length	0.03750916145055191
ALBA	full_length	0.989216579805152
ALBB	full_length	0.9785738475292503
ALBL	full_length	0.9952829139131789
ALBS	full_length	0.9990952293110567
ALBp	full_length	0.9917021001824338
ALLA	full_length	0.9971689134651294
ALLB	full_length	0.9997189432265319
ALLL	full_length	1.0
ALLS	full_length	1.0
ALLp	full_length	0.9957214125581373
ALSA	full_length	0.9040455128782487
ALSB	full_length	0.9987015838990189
ALSL	full_length	1.0
ALSS	full_length	1.0
ALSp	full_length	0.9996919285274184
ALpA	full_length	0.992797591477536
ALpB	full_length	0.9945307427056154
ALpL	full_length	0.9998477929984779
ALpS	full_length	1.0
ALpp	full_length	0.9982306450401742
ASAA	full_length	0.4513677634570827
ASAB	full_length	0.04731747348535863
ASAL	full_length	0.5521163721214577
ASAS	full_length	0.1371400592531461
ASAp	full_length	0.059413018401397275
ASBA	full_length	0.902028628556086
ASBB	full_length	0.9062976239567537
ASBL	full_length	0.9344763427611541
ASBS	full_length	0.9979738554703195
ASBp	full_length	0.9469828946956158
ASLA	full_length	0.9424699813969222
ASLB	full_length	0.9988637231671473
ASLL	full_length	1.0
ASLS	full_length	1.0
ASLp	full_length	0.9990808014760619
ASSA	full_length	0.8854372129165787
ASSB	full_length	0.9917205595627308
ASSL	full_length	1.0
ASSS	full_length	1.0
ASSp	full_length	1.0
ASpA	full_length	0.9272723880580522
ASpB	full_length	0.9984442822993056
ASpL	full_length	1.0
ASpS	full_length	0.9992235351901074
ASpp	full_length	0.9995370510742999
ApAA	full_length	0.17648508365086854
ApAB	full_length	0.030129264774188882
ApAL	full_length	0.4426503002860972
ApAS	full_length	0.12621172940629152
ApAp	full_length	0.028141906534308526
ApBA	full_length	0.9056406487656488
ApBB	full_length	0.9936994465730098
ApBL	full_length	0.9978600356946733
ApBS	full_length	0.9985426471168533
ApBp	full_length	0.9980709450077841
ApLA	full_length	0.7881996455908837
ApLB	full_length	0.9933768017871627
ApLL	full_length	1.0
ApLS	full_length	1.0
ApLp	full_length	0.9995478100383128
ApSA	full_length	0.8821010215181184
ApSB	full_length	1.0
ApSL	full_length	0.9997758235218426
ApSS	full_length	1.0
ApSp	full_length	0.9995499114450768
AppA	full_length	0.9707598117662701
AppB	full_length	0.9963189223057645
AppL	full_length	0.9993417223670817
AppS	full_length	1.0
Appp	full_length	0.9981738642992116
BAAA	full_length	0.9651632683877622
BAAB	full_length	0.03729430209820912
BAAL	full_length	0.49737106550503574
BAAS	full_length	0.45060582169785357
BAAp	full_length	0.05306547960974892
BABA	full_length	0.9981701231008095
BABB	full_length	0.1414135292508285
BABL	full_length	0.28259456353386647
BABS	full_length	0.4980493388750835
BABp	full_length	0.25532134655858496
BALA	full_length	1.0
BALB	full_length	0.8643441409909063
BALL	full_length	0.9332398405007719
BALS	full_length	0.9757783016521939
BALp	full_length	0.9309842031614948
BASA	full_length	0.9545593093877123
BASB	full_length	0.9726597338049685
BASL	full_length	0.8332320639368718
BASS	full_length	0.9677083333333334
BASp	full_length	0.886261948782314
BApA	full_length	0.967023172905526
BApB	full_length	0.2234502713514647
BApL	full_length	0.5105716498364987
BApS	full_length	0.6095246471929419
BApp	full_length	0.3150847440436597
BBAA	full_length	0.9855232069139639
BBAB	full_length	0.3574831211986827
BBAL	full_length	0.9998176513493799
BBAS	full_length	0.9641923172327164
BBAp	full_length	0.5144968851764614
BBBA	full_length	0.9991364421416236
BBBB	full_length	0.9860213859289964
BBBL	full_length	0.9961054692954446
BBBS	full_length	0.9945086093747986
BBBp	full_length	0.9937767959435752
BBLA	full_length	0.9993846683506008
BBLB	full_length	0.9904834636689475
BBLL	full_length	0.9984405388934794
BBLS	full_length	0.9993024887884701
BBLp	full_length	0.9984844429271738
BBSA	full_length	0.9968653944371404
BBSB	full_length	0.9903743345231706
BBSL	full_length	0.9990832639213454
BBSS	full_length	0.9994071059153103
BBSp	full_length	0.9986332196134002
BBpA	full_length	1.0
BBpB	full_length	0.9962143500479892
BBpL	full_length	0.9980792260374639
BBpS	full_length	0.9992560749778052
BBpp	full_length	0.9980181063086024
BLAA	full_length	1.0
BLAB	full_length	0.4531489995678848
BLAL	full_length	0.9730313630320278
BLAS	full_length	0.934496556500327
BLAp	full_length	0.6652076023872029
BLBA	full_length	1.0
BLBB	full_length	0.9911272867814656
BLBL	full_length	0.9968164847139862
BLBS	full_length	0.9984932906581713
BLBp	full_length	0.9961419893111544
BLLA	full_length	1.0
BLLB	full_length	1.0
BLLL	full_length	0.9999237223493516
BLLS	full_length	1.0
BLLp	full_length	1.0
BLSA	full_length	1.0
BLSB	full_length	0.9975985323399261
BLSL	full_length	1.0
BLSS	full_length	0.9996506528520546
BLSp	full_length	0.9988959907796384
BLpA	full_length	1.0
BLpB	full_length	0.9964560253305594
BLpL	full_length	1.0
BLpS	full_length	0.9993990245706493
BLpp	full_length	0.9990020762934579
BSAA	full_length	0.9605996380531387
BSAB	full_length	0.25589753490284867
BSAL	full_length	0.97292440791234
BSAS	full_length	0.863019800610761
BSAp	full_length	0.4090214215617589
BSBA	full_length	1.0
BSBB	full_length	0.994560546614354
BSBL	full_length	0.994739460202684
BSBS	full_length	0.9977598682157967
BSBp	full_length	0.9863771623339233
BSLA	full_length	0.9995755123602093
BSLB	full_length	0.9980892740171992
BSLL	full_length	1.0
BSLS	full_length	0.9992243889090755
BSLp	full_length	0.9998050682261208
BSSA	full_length	0.9983901219837386
BSSB	full_length	0.9978811759058166
BSSL	full_length	0.9995504077174457
BSSS	full_length	0.9994605385047748
BSSp	full_length	0.9975332167255063
BSpA	full_length	0.9997114938121019
BSpB	full_length	0.993530625931514
BSpL	full_length	1.0
BSpS	full_length	0.9996457923707528
BSpp	full_length	0.9931782881449347
BpAA	full_length	0.5531846784089721
BpAB	full_length	0.3520441527115012
BpAL	full_length	0.9793370269345048
BpAS	full_length	0.9713155663254682
BpAp	full_length	0.5112528462089013
BpBA	full_length	0.9514696281591921
BpBB	full_length	0.9911918213368864
BpBL	full_length	0.9965422423218865
BpBS	full_length	0.9982312333170502
BpBp	full_length	0.9869357072812921
BpLA	full_length	0.9953263231805038
BpLB	full_length	0.9968512714484172
BpLL	full_length	0.9998112971651134
BpLS	full_length	1.0
BpLp	full_length	0.9989355491978692
BpSA	full_length	0.9991257782287926
BpSB	full_length	0.9974996808524124
BpSL	full_length	0.9994563795268998
BpSS	full_length	0.9993845667617401
BpSp	full_length	0.9991011383322181
BppA	full_length	0.9961491207275823
BppB	full_length	0.9963224346185054
BppL	full_length	0.9995009380139039
BppS	full_length	0.9986129351456878
Bppp	full_length	0.994740542150601
C14orf28	full_length	1.0
Dna2	full_length	0.9951618997954856
FIGNL2	full_length	0.9972433268338601
HMGA2	full_length	1.0
LAAA	full_length	0.8103459812386612
LAAB	full_length	0.07075587854897125
LAAL	full_length	0.7265410118498978
LAAS	full_length	0.49360253651293284
LAAp	full_length	0.1590694595820536
LABA	full_length	0.9997741952165942
LABB	full_length	0.30525196181930075
LABL	full_length	0.38441348402398445
LABS	full_length	0.5716325684618835
LABp	full_length	0.3830351668624139
LALA	full_length	0.9186816657663872
LALB	full_length	0.9303175712668371
LALL	full_length	0.9516399571349159
LALS	full_length	0.9450058287819199
LALp	full_length	0.9014191113055904
LASA	full_length	0.9963825771593515
LASB	full_length	0.960950138795464
LASL	full_length	0.8988134883516105
LASS	full_length	0.9246032810344837
LASp	full_length	0.9463029778435377
LApA	full_length	0.9349340248867293
LApB	full_length	0.31593959433348334
LApL	full_length	0.5552436132029306
LApS	full_length	0.5892273071730594
LApp	full_length	0.5225836603515414
LBAA	full_length	1.0
LBAB	full_length	0.660411331209324
LBAL	full_length	0.9939173228346457
LBAS	full_length	0.9896174082000331
LBAp	full_length	0.7367510287441483
LBBA	full_length	1.0
LBBB	full_length	0.9947165092672667
LBBL	full_length	0.9966754900107141
LBBS	full_length	0.9991329252386127
LBBp	full_length	0.9996126558626559
LBLA	full_length	1.0
LBLB	full_length	0.9878839085769138
LBLL	full_length	0.9997476659096645
LBLS	full_length	0.9982290350790992
LBLp	full_length	0.9985316025778392
LBSA	full_length	1.0
LBSB	full_length	0.9980177249521169
LBSL	full_length	0.9989326554159669
LBSS	full_length	0.9995147218398082
LBSp	full_length	0.9973956743779121
LBpA	full_length	0.9997919267582189
LBpB	full_length	0.9948606008710297
LBpL	full_length	0.9993936537850323
LBpS	full_length	0.9994796059862485
LBpp	full_length	0.9984382628373241
LLAA	full_length	1.0
LLAB	full_length	0.6720438210586988
LLAL	full_length	1.0
LLAS	full_length	0.9973244348244348
LLAp	full_length	0.7991029374114618
LLBA	full_length	1.0
LLBB	full_length	0.994826213684433
LLBL	full_length	0.9987328236363723
LLBS	full_length	0.9993204825431681
LLBp	full_length	0.9995452173681052
LLLA	full_length	1.0
LLLB	full_length	0.9988090353186081
LLLL	full_length	0.9984611145467482
LLLS	full_length	0.9996087636932707
LLLp	full_length	0.999852114758947
LLSA	full_length	1.0
LLSB	full_length	0.9968629818530756
LLSL	full_length	1.0
LLSS	full_length	1.0
LLSp	full_length	0.9949029612675248
LLpA	full_length	1.0
LLpB	full_length	0.996550450346337
LLpL	full_length	1.0
LLpS	full_length	1.0
LLpp	full_length	0.9990334948185697
LSAA	full_length	0.9859103041890064
LSAB	full_length	0.7799036137050517
LSAL	full_length	0.9967496923087384
LSAS	full_length	0.9954555924615806
LSAp	full_length	0.6736289168280962
LSBA	full_length	1.0
LSBB	full_length	0.9976010711200052
LSBL	full_length	0.9979478888635904
LSBS	full_length	0.9994220267716869
LSBp	full_length	0.9984346903650354
LSLA	full_length	0.9997287767832927
LSLB	full_length	1.0
LSLL	full_length	1.0
LSLS	full_length	1.0
LSLp	full_length	0.9994099851745001
LSSA	full_length	0.9996438746438747
LSSB	full_length	0.9992776219150418
LSSL	full_length	0.9997372140661703
LSSS	full_length	1.0
LSSp	full_length	0.9995430986983829
LSpA	full_length	1.0
LSpB	full_length	0.9970766124346188
LSpL	full_length	1.0
LSpS	full_length	1.0
LSpp	full_length	0.998908281270267
LpAA	full_length	0.5041787525224036
LpAB	full_length	0.7522363961917928
LpAL	full_length	0.999817050859861
LpAS	full_length	0.9889800995024876
LpAp	full_length	0.809602561700437
LpBA	full_length	0.9996291860130131
LpBB	full_length	0.9960309319785977
LpBL	full_length	0.9991639208038103
LpBS	full_length	0.9985388379109521
LpBp	full_length	0.99833715092094
LpLA	full_length	1.0
LpLB	full_length	0.9984369632540382
LpLL	full_length	1.0
LpLS	full_length	0.9998733535967579
LpLp	full_length	0.9994824016563146
LpSA	full_length	0.9998184458968773
LpSB	full_length	0.9965402072250953
LpSL	full_length	0.9997486830941336
LpSS	full_length	1.0
LpSp	full_length	0.996858910423416
LppA	full_length	0.9993496020451063
LppB	full_length	0.9979441343369031
LppL	full_length	1.0
LppS	full_length	0.9993530570983066
Lppp	full_length	1.0
SAAA	full_length	0.6950354322189765
SAAB	full_length	0.04531264202306204
SAAL	full_length	0.3509211620865769
SAAS	full_length	0.12299092031068867
SAAp	full_length	0.06487084862301681
SABA	full_length	0.9614679810052968
SABB	full_length	0.3854832655323846
SABL	full_length	0.5432091567999904
SABS	full_length	0.7196089070826337
SABp	full_length	0.707776064530869
SALA	full_length	0.9606691006719967
SALB	full_length	0.9916678814382895
SALL	full_length	0.9296363605634841
SALS	full_length	0.992592690884911
SALp	full_length	0.9884136571869742
SASA	full_length	0.9420483913000988
SASB	full_length	0.98271501798598
SASL	full_length	0.9217640478140467
SASS	full_length	0.9643357616470296
SASp	full_length	0.9627853060748612
SApA	full_length	0.9352644895649987
SApB	full_length	0.4789180405667816
SApL	full_length	0.7437218997041188
SApS	full_length	0.7904051582671314
SApp	full_length	0.6267789464623461
SBAA	full_length	0.9067085953878408
SBAB	full_length	0.5104089066000159
SBAL	full_length	0.987453069255679
SBAS	full_length	0.9754874672995566
SBAp	full_length	0.6732144959294205
SBBA	full_length	1.0
SBBB	full_length	0.9959570933962203
SBBL	full_length	0.9990588396872877
SBBS	full_length	0.9993363625808767
SBBp	full_length	0.9982126709994185
SBLA	full_length	1.0
SBLB	full_length	0.9983318312407388
SBLL	full_length	1.0
SBLS	full_length	0.9992827913053661
SBLp	full_length	0.9969292424299576
SBSA	full_length	1.0
SBSB	full_length	0.9946409044621853
SBSL	full_length	0.9997291500573147
SBSS	full_length	0.9995353296936245
SBSp	full_length	0.9980747221128887
SBpA	full_length	1.0
SBpB	full_length	0.9959578499857662
SBpL	full_length	0.9990472277409523
SBpS	full_length	0.9992090426912947
SBpp	full_length	1.0
SLAA	full_length	1.0
SLAB	full_length	0.7363417726751007
SLAL	full_length	0.999525166191833
SLAS	full_length	0.9673277854702451
SLAp	full_length	0.7597399997634917
SLBA	full_length	1.0
SLBB	full_length	0.9984488663308255
SLBL	full_length	0.9996644393842187
SLBS	full_length	0.9998483469821049
SLBp	full_length	0.9983600767018808
SLLA	full_length	1.0
SLLB	full_length	0.998898742247725
SLLL	full_length	1.0
SLLS	full_length	1.0
SLLp	full_length	0.9992250076788936
SLSA	full_length	1.0
